id,display,category,categoryMedium_mv,categoryPublication_mv,country_mv,dateCataloged,dateModified,dateOrigin,dateOriginComment_mv,displayAddition1,displayAddition2,displayName,filterDigital,filterMedium_mv,filterSource,filterType_mv,note,noteContent_mv,publisherOriginalText_mv,schemaVersion,source,subjectOther_mv,textualHolding_mv,title,titleOther_text_mv,url,website_description_mv,website_url_mv
DBIS11254,Wörterbücher bei wissen.de,Digitale Nachschlagewerke,Online-Ressource,"Wörterbuch, Enzyklopädie, Nachschlagwerk",Deutschland,2020-08-18,2025-10-29,,,"Wörterbuch, Enzyklopädie, Nachschlagwerk",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,Beide Wörterbücher können unter einer Oberfläche durchsucht werden.,,0.16.0,AK,Deutsch␟Rechtschreibung␟Wörterbuch,,Wörterbücher bei wissen.de,WAHRIG Deutsche Rechtschreibung␟BERTELSMANN Wörterbuch der deutschen Sprache,https://www.dla-marbach.de/find/opac/id/DBIS11254,Zugang,https://www.wissen.de/lexika-und-woerterbuecher-0
DBIS11263,"Materialien / Teuchos,  Zentrum für Handschriften- und Textforschung",Digitale Nachschlagewerke,Online-Ressource,"Sammlung Nicht-Textueller-Materialien, Biographische Datenbank, Portal, Volltextdatenbank",,2020-08-18,2025-06-24,,,"Sammlung Nicht-Textueller-Materialien, Biographische Datenbank, Portal, Volltextdatenbank",,"Universität Hamburg, Institut für Griechische und Lateinische Philologie, Prof. Dr. Dieter Harlfinger",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Teuchos-Zentrum für Handschriften- und Textforschung der Universität Hamburg entwickelt eine elektronische Arbeitsumgebung für die philologische Grundlagenforschung zur Unterstützung der Arbeitsabläufe bei der wissenschaftlichen Edition antiker Texte mit Schwerpunkt Gräzistik. Auf ihrer Website bietet Teuchos Zugriff zu 2 Datenbanken:<br />
<ul>
<li>Fachwissenschaftliche Handschriftenbeschreibungen<br />
Im Mittelpunkt stehen die Textüberlieferungen zu Aristoteles Graecus mit präzisen Beschreibungen der mittelalterlich-byzantinischen und renaissancezeitlichen Manuskripte der Aristoteles-Tradition. Hinzu kommt die Handschriftenkunde mit der Palimpsestforschung, mit Fragen zu Materialien wie Pergament und Papier und damit auch zu Wasserzeichen.</li>
<li>Gelehrtengeschichtliche Prosopographie<br />
Hier werden die im Teuchos-Projekt komplett neu erstellten Biographien insbesondere von Textforschern des 19. Jahrhunderts aus der Feder Wilt-Aden Schröders publiziert.</li></ul>","Universität Hamburg, Institut für Griechische und Lateinische Philologie, Prof. Dr. Dieter Harlfinger",0.16.0,AK,Aristoteles␟Griechisch␟Handschrift␟Handschriftenkunde␟Prosopographie,,"Materialien / Teuchos,  Zentrum für Handschriften- und Textforschung",,https://www.dla-marbach.de/find/opac/id/DBIS11263,Zugang,http://beta.teuchos.uni-hamburg.de/testversion
DBIS11264,Neues Deutschland Online-Archiv,Digitale Nachschlagewerke,Online-Ressource,"Volltextdatenbank, Zeitung",Deutschland␟Deutschland (DDR),2020-08-18,2025-03-12,,,"Volltextdatenbank, Zeitung",1946-04-23 - 1990-10-03,"Staatsbibliothek zu Berlin, Berlin : Staatsbibliothek zu Berlin",True,Datenbank,Digitale Nachschlagewerke,Daten,"<font color=""#FF0000"">Der Zugriff auf die Volltexte ist nur mit vorheriger Anmeldung möglich über:
</font><ul>
<li> den OpenID-Dienst xlogon.net: kostenfrei, Registrierung erforderlich
</li><li>den Authentifizierungsdienst DFN-AAI (Shibboleth): Anmeldung über die Wissenschaftsinstitution, der man angehört (z.B. als Studierender oder Mitarbeitender einer Universität) und sofern diese Institution beim DFN-AAI gelistet ist. </li> </ul>
Bei beiden Verfahren werden keine persönlichen Daten übergeben.","Das Digitalisierungsprojekt präsentiert den Zeitraum 1946,23.Apr. - 1990,3.Okt. Die Datenbank mit Originaldigitalisaten bietet eine Volltextsuche sowie eine Kalenderblattfunktion. Sie ist Teil des Portals DDR-Presse, das sich noch im Aufbau befindet. Der Umfang der auch im Ausland weit verbreiteten Zeitungsausgaben seit Erstveröffentlichung bis zum 3. Oktober 1990  beträgt ca. 168.000 Einzelseiten.

Die Tageszeitung „Neues Deutschland“ – erstmalig erschienen am 23. April 1946 – war die erste überregionale Tageszeitung im Osten Deutschlands, die direkt durch die SED herausgegeben und finanziert wurde. Dadurch konnte sich diese Zeitung im zentralistisch geplanten Zeitungsmarkt der späteren DDR ab 1949 zum politischen Leitmedium entwickeln und war 1989 neben dem FDJ-Organ „Junge Welt“ die auflagenstärkste Tageszeitung.

Eine besonders intensive Widerspiegelung der parteioffiziellen Geschehnisse, aber auch die tägliche Berichterstattung zu Kunst, Literatur, Sport und Sozialem u. v. a. verleihen ihr singulären Quellenwert.",Staatsbibliothek zu Berlin␟Berlin : Staatsbibliothek zu Berlin,0.16.0,AK,Deutschland (DDR)␟Neues Deutschland (Zeitung)␟Presse,1946-04-23 - 1990-10-03,Neues Deutschland Online-Archiv,Neues Deutschland␟Neues Deutschland / Berliner Ausgabe␟Neues Deutschland / Stadtausgabe␟ND,https://www.dla-marbach.de/find/opac/id/DBIS11264,Zugang,https://zefys.staatsbibliothek-berlin.de/ddr-presse/neues-deutschland/
DBIS11281,Cambridge Digital Library,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2025-08-07,,,Volltextdatenbank,,Cambridge University Library,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Cambridge Digital Library präsentiert Werke und Handschriften Isaac Newtons aus der Sammlung der Cambridge University Library. Unter anderem sind hier ein persönliches Exemplar der Principia Mathematica, 
Aufzeichnungen des Studenten Newton sowie Notizen und Entwürfe aus der Optik, die als Vorbereitung für das Werk Opticks or a treatise of the reflections, refractions, inflections and colours of light dienten, zu 
finden. Neben der Newton-Sammlung digitalisiert die Cambridge University islamische Manuskripte, die ebenfalls online zur Verfügung stehen.",Cambridge University Library,0.16.0,AK,Newton␟Isaac,,Cambridge Digital Library,Newton Papers␟Islamic Manuscripts,https://www.dla-marbach.de/find/opac/id/DBIS11281,Zugang,http://cudl.lib.cam.ac.uk/
DBIS11316,Alcuin - Infothek der Scholastik,Digitale Nachschlagewerke,Online-Ressource,Biographische Datenbank,,2020-08-18,2025-01-13,,,Biographische Datenbank,,"Prof. Dr. Rolf Schönberger, Universität Regensburg, Institut für Philosophie",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Alcuin ist eine Forschungsdatenbank, die neben biographischen Daten vor allem Informationen zu den Texten der mittelalterlichen Magistri und gelehrten Autoren enthält: Quellen, Überlieferung, Rezeption, bemerkenswerte Eigentümlichkeiten.<br>
Der zeitliche Rahmen umfasst ungefähr das Jahrtausend von 500 bis 1500 nach Christus. Den Kern bilden die Autoren philosophischer Texte, aber naturgemäß auch alle solche, die von philosophischem Interesse und Belang sind.<br>
Alcuin berücksichtigt aber nicht nur lateinisch schreibende Autoren, sondern auch deren Quellen (Avicenna Latinus etc.). Auf diese Weise kann man direkt etwas über die Verbreitung dieser Quellentexte und den Zeitpunkt ihrer Übersetzung erfahren.<br>
Die Datenbank soll in erster Linie den erreichten Stand der Forschung sowie ihren Fortgang dokumentieren.","Prof. Dr. Rolf Schönberger, Universität Regensburg, Institut für Philosophie",0.16.0,AK,Philosophie␟Scholastik␟Geschichte 500-1500 n. Chr.,,Alcuin - Infothek der Scholastik,Alcuin - Autoren und Texte der Denkgeschichte des Mittelalters (500-1500 n. Chr.),https://www.dla-marbach.de/find/opac/id/DBIS11316,Zugang,http://www.alcuin.de/
DBIS11323,MEGAdigital - Online-Abteilung der historisch-kritischen Gesamtausgabe von Karl Marx und Friedrich Engels,Digitale Nachschlagewerke,Online-Ressource,"Faktendatenbank, Volltextdatenbank",,2020-08-18,2025-01-13,,,"Faktendatenbank, Volltextdatenbank",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"In der Marx-Engels-Gesamtausgabe (MEGA) werden sämtliche Veröffentlichungen, Manuskripte und der Briefwechsel von Karl Marx und Friedrich Engels werden in authentischer Form präsentiert. 
Die digitale Ausgabe der Briefe von und an Marx und Engels beginnt mit dem Jahrgang 1866. Die früheren Jahrgänge von 1837 bis 1865 liegen bereits gedruckt in 13 Bänden vor. 
Aus der (in Buchform vollständig vorliegenden) Kapital-Abteilung der MEGA wurden zentrale ökonomische Texte in digitaler Form aufbereitet, die nunmehr seiten- und zeilenidentisch (und damit voll zitierfähig) online zur Verfügung stehen. Es handelt sich um die Grundrisse und um einen Großteil der verschiedenen Textfassungen des Kapital, darunter auch umfangreiche, bislang unveröffentlichte Manuskripte (1864–1894). Im Zentrum der an der Berlin-Brandenburgischen Akademie der Wissenschaften erstellten Edition stehen die intertextuellen Zusammenhänge zwischen den einzelnen Manuskript- und Druckfassungen. Deshalb können alle präsentierten Fassungen in der digitalen Ausgabe bequem miteinander verglichen und bandübergreifend sowohl über eine Volltextsuche als auch über kumulierte Register recherchiert werden.",,0.16.0,AK,Marx␟Karl␟Engels␟Friedrich,,MEGAdigital - Online-Abteilung der historisch-kritischen Gesamtausgabe von Karl Marx und Friedrich Engels,Digitale Ausgabe des Briefwechsels von Marx/Engels (ab 1866)␟Ökonomische Texte von Marx,https://www.dla-marbach.de/find/opac/id/DBIS11323,Zugang,http://megadigital.bbaw.de/
DBIS11353,Belgica,Digitale Nachschlagewerke,Online-Ressource,"Bestandsverzeichnis, Volltextdatenbank",,2020-08-18,2025-01-13,,,"Bestandsverzeichnis, Volltextdatenbank",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"„Belgica“ ist die digitale Bibliothek der belgischen Nationalbibliothek. Sie bietet in stetig wachsendem Umfang Zugang zum belgischen Kulturerbe und umfasst u.a. Handschriften, seltene Druckwerke, Zeitschriften, Musikpartituren, Karten, Tonaufnahmen und Münzsammlungen.",,0.16.0,AK,Brüssel␟Bibliothèque Royale Albert I.␟Elektronische Bibliothek␟Belgien␟Kulturerbe,,Belgica,Digitale bibliotheek van de Koninklijke Bibliotheek van België␟Bibliothèque numérique de la Bibliothèque royale de Belgique,https://www.dla-marbach.de/find/opac/id/DBIS11353,Zugang,https://belgica.kbr.be/belgica/
DBIS11356,Abraham,Digitale Nachschlagewerke,Online-Ressource,"Zeitungs-, Zeitschriftenbibliographie",,2020-08-18,2025-08-12,,,"Zeitungs-, Zeitschriftenbibliographie",,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Datenbank „Abraham“ bietet Informationen zu ca. 11.100 belgischen Zeitungen, die in flämischen Bibliotheken und Einrichtungen des Kulturerbes zu finden sind. Zu allen enthaltenen Zeitungstiteln sind bibliographische Angaben erhältlich, Informationen zur jeweiligen besitzenden Einrichtung und Angaben zur Form, in der die Zeitung angeboten wird.",,0.16.0,AK,Belgien␟Zeitung␟Geschichte,,Abraham,Catalogus van Belgische kranten,https://www.dla-marbach.de/find/opac/id/DBIS11356,Zugang,https://krantencatalogus.be/
DBIS11359,Early Modern Festival Books Database,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,,2020-08-18,2025-01-13,,,Fachbibliographie,,University of Oxford,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die Datenbank enthält über 3000 Titel zur Festkultur, erschienen zwischen 1500 und 1800 in 12 Sprachen, basierend auf dem bibliographischen Handbuch Festivals and Ceremonies. A Bibliography of Works Relating to Court, Civic and Religious Festivals in Europe 1500-1800 von Helen Watanabe-OKelly and Anne Simon. Die Einträge enthalten Informationen über den Anlass für das Fest,die Hauptakteure, beteiligte Künstler und das Genre. Die enthaltenen Titel stammen aus fünf Bibliotheken: British Library (London), Bibliothèque de lArsenal (Paris), Herzog August Bibliothek (Wolfenbüttel), Piot Collection aus der British National Art Library im Victoria and Albert Museum (London), Bayerische Staatsbibliothek (München).",University of Oxford,0.16.0,AK,Bibliografie␟Fest␟Geistesgeschichte <1500 - 1800>,,Early Modern Festival Books Database,,https://www.dla-marbach.de/find/opac/id/DBIS11359,Zugang,http://festivals.mml.ox.ac.uk/
DBIS11367,Directory of Open Access Books,Digitale Nachschlagewerke,Online-Ressource,Volltextdatenbank,,2020-08-18,2026-03-09,,,Volltextdatenbank,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Hauptziel von DOAB besteht darin, die Auffindbarkeit von Open-Access-Büchern zu erhöhen. Das <i>Directory of Open Access Books</i> (DOAB)  verzeichnet über 76.000 E-Books von mehr als 700 akademischen Verlagen, die im Volltext frei zugänglich sind.<br />",,0.16.0,AK,Elektronisches Buch,,Directory of Open Access Books,DOAB,https://www.dla-marbach.de/find/opac/id/DBIS11367,Zugang,https://www.doabooks.org
DBIS11375,Bibliothek für Jugendbuchforschung,Digitale Nachschlagewerke,Online-Ressource,"Bestandsverzeichnis, Fachbibliographie",,2020-08-18,2025-10-29,,,"Bestandsverzeichnis, Fachbibliographie",1994-01-01,Universitätsbibliothek Frankfurt am Main,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die vom <a href=""http://www.uni-frankfurt.de/fb/fb10/jubufo"">Institut für Jugendbuchforschung, Frankfurt/Main</a> aufgebauten und zum größten Teil auf Stiftungen basierenden, umfangreichen Kinder- und Jugendbuch- und –medien-Sammlungen sind in der Bibliothek für Jugendbuchforschung zusammengefasst. Es handelt sich um eine wissenschaftliche Spezialbibliothek, in der  auch die Forschungs- bzw. Sekundärliteratur zur deutschsprachigen Kinder- und Jugendliteratur und ausgewählte Titel der internationalen Kinder- und Jugendliteraturforschung enthalten sind.
Folgende Datenbanken stehen zur Verfügung, die sowohl einzeln als auch gemeinsam durchsucht werden können:<ul>
<li>Katalog der Primärliteratur</li>
<li>Katalog der Sekundärliteratur</li>
<li>Bibliographie Kinder- und Jugendliteraturforschung</li></ul>",Universitätsbibliothek Frankfurt am Main,0.16.0,AK,Jugend␟Literatur␟Buch␟Jugendliteratur␟Kinderliteratur␟Kinderbuch␟Jugendbuch,1994-01-01,Bibliothek für Jugendbuchforschung,Bibliographie des Jahrbuchs Kinder- und Jugendliteraturforschung,https://www.dla-marbach.de/find/opac/id/DBIS11375,Zugang,https://hds.hebis.de/jubufo/Discover/Home
DBIS11378,"Auctions, Sold Lot Archive / Sothebys",Digitale Nachschlagewerke,Online-Ressource,"Sammlung Nicht-Textueller-Materialien, Faktendatenbank",,2020-08-18,2025-08-12,,,"Sammlung Nicht-Textueller-Materialien, Faktendatenbank",,Sothebys,True,Datenbank,Digitale Nachschlagewerke,Daten,Einige Informationen zu den Auktionsgegenständen sind nur nach kostenloser Registrierung einsehbar.,"Auktionsarchiv des Auktionshauses Sothebys mit Recherchemöglichkeit nach Ersteller/Künstler, Losnummer, Auktionspreis, Auktionsdatum etc.",Sothebys,0.16.0,AK,Auktionskatalog,,"Auctions, Sold Lot Archive / Sothebys","Auktionen, Archiv Verkaufter Lose␟Ventes aux Enchères, Lots vendus",https://www.dla-marbach.de/find/opac/id/DBIS11378,Zugang,https://www.sothebys.com/en/search-results.html?
DBIS11388,Svenskt Biografiskt Lexikon,Digitale Nachschlagewerke,Online-Ressource,Biographische Datenbank,Schweden,2020-08-18,2025-01-13,,,Biographische Datenbank,,,True,Datenbank,Digitale Nachschlagewerke,Daten,"Ein kostenloser <a href=""https://riksarkivet.se/psidata/svenskt-biografiskt-lexikon""> Download </a> des Hauptteils der Datenbank ist möglich.","Das vom Reichsarchiv herausgegebene Svenskt Biografiskt Lexikon (SBL) (Schwedisches Biographisches Lexikon) erscheint seit 1917 und enthält bei ca. 12.000 genannten Personen ca. 9.000 vollständige Artikel mit genealogischen und bibliographischen Angaben sowie Quellennachweisen.",,0.16.0,AK,Schweden␟Biografie,,Svenskt Biografiskt Lexikon,SBL␟Dictionary of Swedish National Biography,https://www.dla-marbach.de/find/opac/id/DBIS11388,Zugang,https://sok.riksarkivet.se/sbl/Start.aspx?lang=de
DBIS11416,Sammlungen / Österreichisches Filmmuseum,Digitale Nachschlagewerke,Online-Ressource,Bestandsverzeichnis,Oesterreich,2020-08-18,2025-01-13,,,Bestandsverzeichnis,,,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Österreichische Filmmuseum (ÖFM) beherbergt eine Reihe wichtiger Sammlungen, die das kulturelle Phänomen Film beleuchten und verständlich machen. Die Bibliothek des Filmmuseums ist die umfangreichste Filmfachbibliothek in Österreich.
<br />
Folgende Sammlungsbereiche sind online recherchierbar (Auswahl):
<ul>
<li> <b>Bibliothek / Buchsuche: </b> <br />
Rund 28.000 Bücher zum Thema Film </li>
<li> <b>Schriftgutsammlung:</b> <br />
Materialien und Dokumente, die einen Film von Anfang an begleiten, z. B. Treatments, Drehbücher, Werbematerialien, Pressehefte, Filmkritiken, Zeitungsausschnitte etc. </li>
<li> <b>Zeitschriftensammlung: </b><br />
über 400 Filmzeitschriften in mehr als 20 Sprachen, mit gescanntem Cover </li>
<li> <b>Sammlung Dziga Vertov:</b> <br />
Umfangreichste Sammlung von Dziga Vertovs Filmen außerhalb Russlands, die zudem zahlreiche weitere Dokumente umfasst, z. B. schriftliche Originale, Fotos etc. </li>
<li> <b>Schlemmer-Filmkadersammlung:</b> <br />
Über 2.200 Filmkader und -fragmente, vor allem von Filmen aus den Jahren 1910 bis 1920 – viele dieser Filme gelten heute als verloren </li>
</ul>",,0.16.0,AK,Film␟Filmzeitschrift␟Filmschaffender␟Filmwissenschaft␟Vertov␟Dziga,,Sammlungen / Österreichisches Filmmuseum,Sammlungen / Bibliothek des Österreichischen Filmmuseums␟Sammlungen ONLINE / Filmmuseum,https://www.dla-marbach.de/find/opac/id/DBIS11416,Zugang,http://www.filmmuseum.at/sammlungen/sammlungen_online
DBIS11440,Steinerdatenbank.de,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,,2020-08-18,2025-01-13,,,Fachbibliographie,1884-01-01 - 1925-01-01,Uranos Gemeinschaft zur Förderung geisteswissenschaftlicher Archive und Publikationen e. V.,True,Datenbank,Digitale Nachschlagewerke,Daten,,"Das Werk Rudolf Steiners umfasst mehr als 6.000 Vorträge und viele hundert Schriften.<br>
Die Steinerdatenbank erschließt dieses umfangreiche  Vortragswerk Rudolf Steiners sowie seine Veröffentlichungen in Büchern und Zeitschriften. Sie bietet diverse Suchmöglichkeiten sowie einige Volltexte bzw. Links zu Volltexten.",Uranos Gemeinschaft zur Förderung geisteswissenschaftlicher Archive und Publikationen e. V.,0.16.0,AK,Kosmologie␟Philosophie␟Religion␟Anthroposophie␟Biologischer Landbau,1884-01-01 - 1925-01-01,Steinerdatenbank.de,eine Fundgrube zum Werk Rudolf Steiners,https://www.dla-marbach.de/find/opac/id/DBIS11440,Zugang,http://steinerdatenbank.de/Titelseite/Titelseite_Frameset.php?Javascript=An
DBIS11442,KeiBi online,Digitale Nachschlagewerke,Online-Ressource,Fachbibliographie,,2020-08-18,2025-08-07,,,Fachbibliographie,1939-01-01,"Propylaeum (Virtuelle Fachbibliothek Altertumswissenschaften / Altorientalistik - Universitätsbibliothek Tübingen, in Zusammenarbeit mit dem Institut",True,Datenbank,Digitale Nachschlagewerke,Daten,,"Die KeiBi online umfasst inhaltlich alle Gebiete der Altorientalistik, mit einem Schwerpunkt auf den philologischen, literatur-, kultur- und allgemein geisteswissenschaftlichen Fächern. Die Archäologie des Alten Orients wird nur am Rande berücksichtigt.<br />
Enthalten sind Aufsätze aus Zeitschriften und Sammelwerken, Rezensionen und Bücher.<br />
Aufbereitet sind die Daten der seit 1940 in der Zeitschrift Orientalia (N.S. Bd. 9) des Päpstlichen Bibelinstituts erscheinenden Keilschriftbibliographie (KeiBi). Die neuen Ausgaben der gedruckten Keilschriftbibliographie werden mit einer Verzugszeit von zwei Jahren in die KeiBi aufgenommen.","Propylaeum (Virtuelle Fachbibliothek Altertumswissenschaften / Altorientalistik - Universitätsbibliothek Tübingen, in Zusammenarbeit mit dem Institut",0.16.0,AK,Bibliografie␟Alter Orient␟Sprache␟Semitistik␟Literatur␟Geschichte␟Vorderasiatische Archäologie␟Religionswissenschaft,1939-01-01,KeiBi online,"Keilschriftbibliographie (KeiBi)␟Keilschrift-Bibliographie im Netz, Die",https://www.dla-marbach.de/find/opac/id/DBIS11442,Zugang,https://vergil.uni-tuebingen.de/keibi/
